Date,Store,Weekly_Sales
2011-04-29,17,806979.15
2011-04-29,18,974114.39
2011-04-29,19,1297237.7
2011-04-29,20,1881788.19
2011-04-29,21,783250.75
2011-04-29,22,926133.8
2011-04-29,23,1173307.4
2011-04-29,24,1197761.17
2011-04-29,25,649245.0
2011-04-29,26,873450.29
2011-04-29,27,1642074.64
2011-04-29,28,1222367.9
2011-04-29,29,493078.64
2011-04-29,30,423687.2
2011-04-29,31,1331137.96
2011-04-29,32,1107494.55
2011-04-29,33,248561.86
2011-04-29,34,895973.02
2011-04-29,35,811824.06
2011-04-29,36,340708.78
2011-04-29,37,502918.18
2011-04-29,38,344225.99
2011-04-29,39,1379651.87
2011-04-29,40,847246.5
2011-04-29,41,1178841.05
2011-04-29,42,496010.17
2011-04-29,43,611464.21
2011-04-29,44,281247.97
2011-04-29,45,786561.61
2011-05-06,1,1629391.28
2011-05-06,2,1837743.6
2011-05-06,3,413042.12
2011-05-06,4,2063682.76
2011-05-06,5,322904.68
2011-05-06,6,1504651.57
2011-05-06,7,407012.47
2011-05-06,8,941457.34
2011-05-06,9,545251.1
2011-05-06,10,1841369.99
2011-05-06,11,1331453.41
2011-05-06,12,1021154.48
2011-05-06,13,1986380.4
2011-05-06,14,2095599.93
2011-05-06,15,630522.67
2011-05-06,16,423805.22
2011-05-06,17,882132.28
2011-05-06,18,1065427.37
2011-05-06,19,1451953.95
2011-05-06,20,2090838.44
2011-05-06,21,718898.33
2011-05-06,22,1032076.06
2011-05-06,23,1359921.13
2011-05-06,24,1339630.35
2011-05-06,25,659446.55
2011-05-06,26,1024778.23
2011-05-06,27,1757041.96
2011-05-06,28,1515890.38
2011-05-06,29,534372.53
2011-05-06,30,438789.52
2011-05-06,31,1388755.61
2011-05-06,32,1181793.55
2011-05-06,33,257031.19
2011-05-06,34,965853.58
2011-05-06,35,835181.18
2011-05-06,36,393401.4
2011-05-06,37,547513.3
2011-05-06,38,422186.65
2011-05-06,39,1370920.87
2011-05-06,40,1016752.55
2011-05-06,41,1244956.91
2011-05-06,42,612337.35
2011-05-06,43,649148.74
2011-05-06,44,299354.67
2011-05-06,45,810150.64
2011-05-13,1,1604775.58
2011-05-13,2,1838513.07
2011-05-13,3,386312.68
2011-05-13,4,2002362.37
2011-05-13,5,290930.01
2011-05-13,6,1453185.65
2011-05-13,7,414094.05
2011-05-13,8,895763.41
2011-05-13,9,539126.0
2011-05-13,10,1712995.44
2011-05-13,11,1277959.42
2011-05-13,12,977033.5
2011-05-13,13,1958823.56
2011-05-13,14,2004330.3
2011-05-13,15,630482.91
2011-05-13,16,410406.95
2011-05-13,17,870625.49
2011-05-13,18,993172.98
2011-05-13,19,1429143.06
2011-05-13,20,2036748.53
2011-05-13,21,754236.7
2011-05-13,22,1001558.74
2011-05-13,23,1254914.87
2011-05-13,24,1311950.16
2011-05-13,25,684783.15
2011-05-13,26,941008.85
2011-05-13,27,1763545.32
2011-05-13,28,1253316.3
2011-05-13,29,549551.02
2011-05-13,30,424614.59
2011-05-13,31,1408118.22
2011-05-13,32,1138162.76
2011-05-13,33,279466.87
2011-05-13,34,966232.69
2011-05-13,35,826155.95
2011-05-13,36,395316.65
2011-05-13,37,511871.63
2011-05-13,38,366977.79
2011-05-13,39,1325022.77
2011-05-13,40,903864.02
2011-05-13,41,1270025.74
2011-05-13,42,603024.75
2011-05-13,43,684655.91
2011-05-13,44,307095.31
2011-05-13,45,793889.1
2011-05-20,1,1428218.27
2011-05-20,2,1688281.86
2011-05-20,3,364603.13
2011-05-20,4,2015563.48
2011-05-20,5,299614.33
2011-05-20,6,1382783.83
2011-05-20,7,424670.98
2011-05-20,8,836049.89
2011-05-20,9,518266.9
2011-05-20,10,1720908.01
2011-05-20,11,1239466.97
2011-05-20,12,924134.99
2011-05-20,13,1860923.55
2011-05-20,14,1959967.8
2011-05-20,15,593941.9
2011-05-20,16,435397.19
2011-05-20,17,844443.35
2011-05-20,18,994610.43
2011-05-20,19,1355234.3
2011-05-20,20,1953416.06
2011-05-20,21,744836.56
2011-05-20,22,970307.83
2011-05-20,23,1337617.55
2011-05-20,24,1234281.7
2011-05-20,25,677971.33
2011-05-20,26,938334.62
2011-05-20,27,1725268.56
2011-05-20,28,1151282.31
2011-05-20,29,492932.51
2011-05-20,30,435102.2
2011-05-20,31,1387365.19
2011-05-20,32,1145084.76
2011-05-20,33,239206.26
2011-05-20,34,945018.83
2011-05-20,35,776838.56
2011-05-20,36,376183.44
2011-05-20,37,533564.42
2011-05-20,38,365730.76
2011-05-20,39,1373907.21
2011-05-20,40,907110.83
2011-05-20,41,1244542.33
2011-05-20,42,524559.95
2011-05-20,43,648330.18
2011-05-20,44,303559.23
2011-05-20,45,727163.67
2011-05-27,1,1466046.67
2011-05-27,2,1797732.56
2011-05-27,3,369350.6
2011-05-27,4,1986597.95
2011-05-27,5,297149.69
2011-05-27,6,1523979.11
2011-05-27,7,457216.87
2011-05-27,8,857939.41
2011-05-27,9,553834.04
2011-05-27,10,1743000.38
2011-05-27,11,1216876.52
2011-05-27,12,964332.51
2011-05-27,13,1866369.93
2011-05-27,14,2080694.24
2011-05-27,15,636193.24
2011-05-27,16,444718.68
2011-05-27,17,892056.64
2011-05-27,18,1065214.14
2011-05-27,19,1388553.11
2011-05-27,20,1944433.17
2011-05-27,21,744389.81
2011-05-27,22,1021568.34
2011-05-27,23,1361945.18
2011-05-27,24,1311153.72
2011-05-27,25,718373.94
2011-05-27,26,996723.58
2011-05-27,27,1820723.17
2011-05-27,28,1160043.98
2011-05-27,29,550735.64
2011-05-27,30,429305.82
2011-05-27,31,1342273.64
2011-05-27,32,1175447.49
2011-05-27,33,239431.85
2011-05-27,34,941311.83
2011-05-27,35,850708.6
2011-05-27,36,348655.2
2011-05-27,37,507086.75
2011-05-27,38,356886.1
2011-05-27,39,1406124.14
2011-05-27,40,972373.81
2011-05-27,41,1278304.33
2011-05-27,42,503295.29
2011-05-27,43,578209.63
2011-05-27,44,308442.49
2011-05-27,45,817653.25
2011-06-03,1,1635078.41
2011-06-03,2,1933756.21
2011-06-03,3,394507.84
2011-06-03,4,2065377.15
2011-06-03,5,329183.92
2011-06-03,6,1705506.29
2011-06-03,7,542295.37
2011-06-03,8,929222.16
2011-06-03,9,587004.29
2011-06-03,10,1792210.89
2011-06-03,11,1343637.0
2011-06-03,12,970328.68
2011-06-03,13,1935593.87
2011-06-03,14,2079899.47
2011-06-03,15,695396.19
2011-06-03,16,531080.31
2011-06-03,17,895020.48
2011-06-03,18,1178039.0
2011-06-03,19,1457345.75
2011-06-03,20,2182246.69
2011-06-03,21,773878.58
2011-06-03,22,1125169.92
2011-06-03,23,1562161.97
2011-06-03,24,1554837.62
2011-06-03,25,737551.74
2011-06-03,26,1054454.4
2011-06-03,27,2053708.01
2011-06-03,28,1403779.25
2011-06-03,29,598251.57
2011-06-03,30,432808.48
2011-06-03,31,1430348.1
2011-06-03,32,1167757.0
2011-06-03,33,243477.03
2011-06-03,34,947229.24
2011-06-03,35,955466.84
2011-06-03,36,373703.95
2011-06-03,37,500381.23
2011-06-03,38,396826.06
2011-06-03,39,1541745.59
2011-06-03,40,1075687.74
2011-06-03,41,1297584.95
2011-06-03,42,545109.3
2011-06-03,43,630972.15
2011-06-03,44,308950.04
2011-06-03,45,877423.45
2011-06-10,1,1588948.32
2011-06-10,2,1929153.16
2011-06-10,3,391638.75
2011-06-10,4,2073951.38
2011-06-10,5,304984.14
2011-06-10,6,1598643.65
2011-06-10,7,621099.95
2011-06-10,8,897309.41
2011-06-10,9,550076.32
2011-06-10,10,1740063.1
2011-06-10,11,1314626.75
2011-06-10,12,996937.95
2011-06-10,13,1997816.98
2011-06-10,14,2132446.0
2011-06-10,15,642679.81
2011-06-10,16,600952.06
2011-06-10,17,881190.46
2011-06-10,18,1044079.2
2011-06-10,19,1467473.63
2011-06-10,20,2135062.04
2011-06-10,21,794397.89
2011-06-10,22,1060868.49
2011-06-10,23,1447028.06
2011-06-10,24,1373841.91
2011-06-10,25,740259.63
2011-06-10,26,1094058.68
2011-06-10,27,1817914.71
2011-06-10,28,1339972.83
2011-06-10,29,558431.44
2011-06-10,30,424697.05
2011-06-10,31,1425299.37
2011-06-10,32,1239741.34
2011-06-10,33,258427.39
2011-06-10,34,943912.77
2011-06-10,35,855130.21
2011-06-10,36,374182.04
2011-06-10,37,509647.25
2011-06-10,38,381763.02
2011-06-10,39,1442092.08
2011-06-10,40,984336.04
2011-06-10,41,1311690.11
2011-06-10,42,616701.99
2011-06-10,43,643041.71
2011-06-10,44,308770.42
2011-06-10,45,814395.17
2011-06-17,1,1532114.86
2011-06-17,2,1953771.99
2011-06-17,3,403423.34
2011-06-17,4,2141210.62
2011-06-17,5,304811.82
2011-06-17,6,1622150.33
2011-06-17,7,610991.35
2011-06-17,8,922048.41
2011-06-17,9,558671.14
2011-06-17,10,1817934.76
2011-06-17,11,1337506.74
2011-06-17,12,986504.93
2011-06-17,13,2086433.49
2011-06-17,14,2082083.34
2011-06-17,15,639928.85
2011-06-17,16,581546.23
2011-06-17,17,894686.67
2011-06-17,18,1045859.39
2011-06-17,19,1418973.62
2011-06-17,20,2065191.27
2011-06-17,21,823220.43
2011-06-17,22,1042454.61
2011-06-17,23,1470520.83
2011-06-17,24,1320359.23
2011-06-17,25,717373.43
2011-06-17,26,981646.46
2011-06-17,27,1814740.09
2011-06-17,28,1268503.49
2011-06-17,29,536914.17
2011-06-17,30,435481.03
2011-06-17,31,1491039.14
2011-06-17,32,1192031.38
2011-06-17,33,238172.66
2011-06-17,34,968258.09
2011-06-17,35,828594.86
2011-06-17,36,394645.25
2011-06-17,37,525132.36
2011-06-17,38,356797.0
2011-06-17,39,1451392.67
2011-06-17,40,971422.67
2011-06-17,41,1289151.84
2011-06-17,42,546675.65
2011-06-17,43,665781.74
2011-06-17,44,300255.87
2011-06-17,45,811153.67
2011-06-24,1,1438830.15
2011-06-24,2,1790925.8
2011-06-24,3,385520.71
2011-06-24,4,2008344.92
2011-06-24,5,302881.64
2011-06-24,6,1543365.9
2011-06-24,7,640043.97
2011-06-24,8,864881.24
2011-06-24,9,538745.93
2011-06-24,10,1711813.13
2011-06-24,11,1254587.84
2011-06-24,12,997282.75
2011-06-24,13,2009163.08
2011-06-24,14,2069523.52
2011-06-24,15,656594.95
2011-06-24,16,569105.03
2011-06-24,17,920719.98
2011-06-24,18,1056478.65
2011-06-24,19,1440785.7
2011-06-24,20,1950826.32
2011-06-24,21,771298.98
2011-06-24,22,1012584.2
2011-06-24,23,1434036.18
2011-06-24,24,1304850.67
2011-06-24,25,699270.1
2011-06-24,26,997474.93
2011-06-24,27,1811455.15
2011-06-24,28,1208809.34
2011-06-24,29,545368.17
2011-06-24,30,422715.74
2011-06-24,31,1375962.46
2011-06-24,32,1163869.52
2011-06-24,33,238433.53
2011-06-24,34,923795.04
2011-06-24,35,849397.57
2011-06-24,36,360009.94
2011-06-24,37,509276.22
2011-06-24,38,354078.95
2011-06-24,39,1363167.95
2011-06-24,40,977103.64
2011-06-24,41,1244381.98
2011-06-24,42,501780.66
2011-06-24,43,604925.08
2011-06-24,44,296765.59
2011-06-24,45,762861.78
2011-07-01,1,1488538.09
2011-07-01,2,1866243.0
2011-07-01,3,368962.72
2011-07-01,4,2051533.53
2011-07-01,5,327093.89
2011-07-01,6,1694551.15
2011-07-01,7,704344.21
2011-07-01,8,883683.35
2011-07-01,9,537064.03
2011-07-01,10,1751369.75
2011-07-01,11,1297472.06
2011-07-01,12,961993.34
2011-07-01,13,2048035.74
2011-07-01,14,2074668.19
2011-07-01,15,674669.16
2011-07-01,16,608737.56
2011-07-01,17,940554.34
2011-07-01,18,1087051.26
2011-07-01,19,1462731.93
2011-07-01,20,2053165.41
2011-07-01,21,784639.12
2011-07-01,22,1077491.68
2011-07-01,23,1492507.44
2011-07-01,24,1445596.61
2011-07-01,25,706206.86
2011-07-01,26,1070119.09
2011-07-01,27,1949983.93
2011-07-01,28,1319054.57
2011-07-01,29,567114.6
2011-07-01,30,428782.38
2011-07-01,31,1371889.27
2011-07-01,32,1199845.29
2011-07-01,33,226702.36
2011-07-01,34,911106.22
2011-07-01,35,874453.88
2011-07-01,36,354270.77
2011-07-01,37,517021.3
2011-07-01,38,387334.04
2011-07-01,39,1429829.36
2011-07-01,40,1048866.3
2011-07-01,41,1333347.78
2011-07-01,42,506343.83
2011-07-01,43,586781.78
2011-07-01,44,315273.08
2011-07-01,45,791495.25
2011-07-08,1,1534849.64
2011-07-08,2,1853161.99
2011-07-08,3,395146.24
2011-07-08,4,2066541.86
2011-07-08,5,310804.93
2011-07-08,6,1709373.62
2011-07-08,7,761793.94
2011-07-08,8,861965.12
2011-07-08,9,535983.13
2011-07-08,10,1699708.38
2011-07-08,11,1334627.96
2011-07-08,12,943717.38
2011-07-08,13,2021699.38
2011-07-08,14,2063401.06
2011-07-08,15,635118.48
2011-07-08,16,634634.66
2011-07-08,17,915064.22
2011-07-08,18,1048802.62
2011-07-08,19,1465489.75
2011-07-08,20,2123787.79
2011-07-08,21,734099.4
2011-07-08,22,1017050.65
2011-07-08,23,1379488.05
2011-07-08,24,1567340.07
2011-07-08,25,698529.64
2011-07-08,26,1133807.03
2011-07-08,27,2000055.27
2011-07-08,28,1459655.85
2011-07-08,29,547586.07
2011-07-08,30,419764.37
2011-07-08,31,1423144.47
2011-07-08,32,1110244.52
2011-07-08,33,262717.71
2011-07-08,34,926934.57
2011-07-08,35,827717.85
2011-07-08,36,377464.62
2011-07-08,37,489059.93
2011-07-08,38,399699.17
2011-07-08,39,1414564.53
2011-07-08,40,1107366.06
2011-07-08,41,1338862.58
2011-07-08,42,593234.27
2011-07-08,43,651147.83
2011-07-08,44,295339.01
2011-07-08,45,768718.11
2011-07-15,1,1455119.97
2011-07-15,2,1785187.29
2011-07-15,3,373454.33
2011-07-15,4,2049046.95
2011-07-15,5,283248.62
2011-07-15,6,1526801.24
2011-07-15,7,642748.21
2011-07-15,8,849925.37
2011-07-15,9,512834.04
2011-07-15,10,1775068.4
2011-07-15,11,1266546.73
2011-07-15,12,936001.98
2011-07-15,13,1956813.31
2011-07-15,14,1953544.76
2011-07-15,15,624114.56
2011-07-15,16,586841.77
2011-07-15,17,902727.76
2011-07-15,18,974916.13
2011-07-15,19,1391580.41
2011-07-15,20,2039875.75
2011-07-15,21,728311.15
2011-07-15,22,961953.57
2011-07-15,23,1360520.56
2011-07-15,24,1356938.95
2011-07-15,25,680510.23
2011-07-15,26,1021534.7
2011-07-15,27,1762155.79
2011-07-15,28,1197373.13
2011-07-15,29,505246.15
2011-07-15,30,420515.63
2011-07-15,31,1415473.91
2011-07-15,32,1144254.26
2011-07-15,33,265003.47
2011-07-15,34,903882.96
2011-07-15,35,813845.5
2011-07-15,36,385631.48
2011-07-15,37,498749.62
2011-07-15,38,367181.71
2011-07-15,39,1380257.12
2011-07-15,40,953252.14
2011-07-15,41,1245772.7
2011-07-15,42,591703.82
2011-07-15,43,631827.38
2011-07-15,44,289201.21
2011-07-15,45,748435.2
2011-07-22,1,1396926.82
2011-07-22,2,1743816.41
2011-07-22,3,360617.37
2011-07-22,4,2036231.39
2011-07-22,5,292539.73
2011-07-22,6,1526506.08
2011-07-22,7,688043.96
2011-07-22,8,829902.42
2011-07-22,9,491449.94
2011-07-22,10,1774342.61
2011-07-22,11,1290576.44
2011-07-22,12,922231.92
2011-07-22,13,1987089.36
2011-07-22,14,1882070.88
2011-07-22,15,607475.44
2011-07-22,16,581758.22
2011-07-22,17,899044.34
2011-07-22,18,991262.46
2011-07-22,19,1377119.45
2011-07-22,20,1950904.84
2011-07-22,21,784490.67
2011-07-22,22,964683.8
2011-07-22,23,1362144.0
2011-07-22,24,1357672.24
2011-07-22,25,670854.96
2011-07-22,26,1017867.8
2011-07-22,27,1754879.45
2011-07-22,28,1165870.54
2011-07-22,29,507335.75
2011-07-22,30,423441.76
2011-07-22,31,1401944.8
2011-07-22,32,1185674.48
2011-07-22,33,238915.05
2011-07-22,34,913236.62
2011-07-22,35,820188.42
2011-07-22,36,361311.41
2011-07-22,37,505543.53
2011-07-22,38,365562.67
2011-07-22,39,1416005.59
2011-07-22,40,980642.1
2011-07-22,41,1292830.93
2011-07-22,42,511316.29
2011-07-22,43,597354.39
2011-07-22,44,303108.81
2011-07-22,45,741625.25
2011-07-29,1,1352219.79
2011-07-29,2,1680693.06
2011-07-29,3,345381.29
2011-07-29,4,1989674.07
2011-07-29,5,275142.17
2011-07-29,6,1483991.05
2011-07-29,7,653382.62
2011-07-29,8,807082.19
2011-07-29,9,471449.98
2011-07-29,10,1745841.33
2011-07-29,11,1212938.67
2011-07-29,12,890547.07
2011-07-29,13,1880785.69
2011-07-29,14,1871021.01
2011-07-29,15,577511.02
2011-07-29,16,582381.95
2011-07-29,17,861894.77
2011-07-29,18,954148.64
2011-07-29,19,1298775.8
2011-07-29,20,1858440.92
2011-07-29,21,751167.12
2011-07-29,22,944958.69
2011-07-29,23,1319767.55
2011-07-29,24,1310973.06
2011-07-29,25,668390.82
2011-07-29,26,1005360.5
2011-07-29,27,1744879.06
2011-07-29,28,1114530.29
2011-07-29,29,474653.06
2011-07-29,30,414245.96
2011-07-29,31,1308122.15
2011-07-29,32,1169988.62
2011-07-29,33,224806.96
2011-07-29,34,851461.9
2011-07-29,35,770820.27
2011-07-29,36,354361.08
2011-07-29,37,504974.95
2011-07-29,38,355131.33
2011-07-29,39,1426418.53
2011-07-29,40,929096.9
2011-07-29,41,1248330.1
2011-07-29,42,479256.8
2011-07-29,43,533917.52
2011-07-29,44,279677.0
2011-07-29,45,704680.97
2011-08-05,1,1624383.75
2011-08-05,2,1876704.26
2011-08-05,3,409981.25
2011-08-05,4,2160057.39
2011-08-05,5,317738.56
2011-08-05,6,1601584.57
2011-08-05,7,695392.84
2011-08-05,8,892393.77
2011-08-05,9,554879.67
2011-08-05,10,1886299.98
2011-08-05,11,1403198.94
2011-08-05,12,988712.52
2011-08-05,13,2076231.8
2011-08-05,14,2066020.69
2011-08-05,15,607961.21
2011-08-05,16,592981.33
2011-08-05,17,866184.92
2011-08-05,18,1002806.39
2011-08-05,19,1408968.55
2011-08-05,20,2189353.63
2011-08-05,21,783614.89
2011-08-05,22,983232.96
2011-08-05,23,1416344.68
2011-08-05,24,1417616.81
2011-08-05,25,679706.01
2011-08-05,26,1107552.43
2011-08-05,27,1747289.53
2011-08-05,28,1523870.89
2011-08-05,29,503486.37
2011-08-05,30,431798.64
2011-08-05,31,1428993.33
2011-08-05,32,1201694.14
2011-08-05,33,242456.39
2011-08-05,34,942236.45
2011-08-05,35,826820.71
2011-08-05,36,381017.75
2011-08-05,37,510787.46
2011-08-05,38,437631.44
2011-08-05,39,1518790.89
2011-08-05,40,1063818.2
2011-08-05,41,1402233.69
2011-08-05,42,572603.33
2011-08-05,43,605956.59
2011-08-05,44,298080.45
2011-08-05,45,765996.92
2011-08-12,1,1525147.09
2011-08-12,2,1812768.26
2011-08-12,3,380376.85
2011-08-12,4,2105668.74
2011-08-12,5,289886.16
2011-08-12,6,1484995.38
2011-08-12,7,670670.46
2011-08-12,8,856796.1
2011-08-12,9,520284.79
2011-08-12,10,1917397.63
2011-08-12,11,1354188.43
2011-08-12,12,955913.68
2011-08-12,13,1970341.38
2011-08-12,14,1928773.82
2011-08-12,15,590836.37
2011-08-12,16,563884.47
2011-08-12,17,800819.79
2011-08-12,18,928470.83
2011-08-12,19,1360969.45
2011-08-12,20,2052246.4
2011-08-12,21,776933.37
2011-08-12,22,991779.2
2011-08-12,23,1380952.05
2011-08-12,24,1402818.01
2011-08-12,25,667130.48
2011-08-12,26,1087644.5
2011-08-12,27,1758437.96
2011-08-12,28,1218764.94
2011-08-12,29,471311.5
2011-08-12,30,412224.67
2011-08-12,31,1443311.49
2011-08-12,32,1206795.74
2011-08-12,33,274721.85
2011-08-12,34,956251.18
2011-08-12,35,819911.89
2011-08-12,36,380188.69
2011-08-12,37,502504.39
2011-08-12,38,387844.05
2011-08-12,39,1514055.97
2011-08-12,40,955506.95
2011-08-12,41,1356689.88
2011-08-12,42,603147.26
2011-08-12,43,595626.56
2011-08-12,44,290399.66
2011-08-12,45,724180.89
2011-08-19,1,1530761.43
2011-08-19,2,1844094.59
2011-08-19,3,379716.91
2011-08-19,4,2232892.1
2011-08-19,5,303643.84
2011-08-19,6,1493544.04
2011-08-19,7,645156.21
2011-08-19,8,895066.5
2011-08-19,9,540819.44
2011-08-19,10,1954849.68
2011-08-19,11,1484169.74
2011-08-19,12,966817.24
2011-08-19,13,2090340.98
2011-08-19,14,1896873.99
2011-08-19,15,599488.98
2011-08-19,16,554630.42
2011-08-19,17,797523.04
2011-08-19,18,932679.79
2011-08-19,19,1391792.69
2011-08-19,20,1990017.93
2011-08-19,21,855546.5
2011-08-19,22,973004.91
2011-08-19,23,1453416.53
2011-08-19,24,1352039.88
2011-08-19,25,688958.75
2011-08-19,26,1021766.75
2011-08-19,27,1781905.24
2011-08-19,28,1200019.74
2011-08-19,29,498056.0
2011-08-19,30,414450.61
2011-08-19,31,1487542.53
2011-08-19,32,1221318.17
2011-08-19,33,242771.37
2011-08-19,34,960418.54
2011-08-19,35,820288.35
2011-08-19,36,373267.58
2011-08-19,37,506897.98
2011-08-19,38,362224.7
2011-08-19,39,1629066.9
2011-08-19,40,943237.12
2011-08-19,41,1412959.97
2011-08-19,42,526641.23
2011-08-19,43,663396.32
2011-08-19,44,290909.69
2011-08-19,45,712362.72
2011-08-26,1,1464693.46
2011-08-26,2,1821139.91
2011-08-26,3,366367.55
2011-08-26,4,1988490.21
2011-08-26,5,310338.17
2011-08-26,6,1420405.41
2011-08-26,7,629994.47
2011-08-26,8,912542.82
2011-08-26,9,542663.53
2011-08-26,10,1728399.07
2011-08-26,11,1304706.75
2011-08-26,12,1017593.47
2011-08-26,13,2035244.54
2011-08-26,14,2273470.62
2011-08-26,15,605413.17
2011-08-26,16,557312.01
2011-08-26,17,837390.79
2011-08-26,18,1147906.46
2011-08-26,19,1547729.24
2011-08-26,20,1933577.2
2011-08-26,21,821127.53
2011-08-26,22,1181815.31
2011-08-26,23,1637266.29
2011-08-26,24,1402372.09
2011-08-26,25,726422.55
2011-08-26,26,1064617.62
2011-08-26,27,2034400.78
2011-08-26,28,1166479.51
2011-08-26,29,608294.98
2011-08-26,30,387944.83
2011-08-26,31,1417267.07
2011-08-26,32,1183740.91
2011-08-26,33,237095.82
2011-08-26,34,871404.6
2011-08-26,35,897037.25
2011-08-26,36,344964.2
2011-08-26,37,527947.21
2011-08-26,38,365672.55
2011-08-26,39,1573898.63
2011-08-26,40,969611.3
2011-08-26,41,1328740.71
2011-08-26,42,503720.98
2011-08-26,43,561573.08
2011-08-26,44,324174.79
2011-08-26,45,833979.01
2011-09-02,1,1550229.22
2011-09-02,2,1809119.7
2011-09-02,3,375988.69
2011-09-02,4,2078420.31
2011-09-02,5,315645.53
2011-09-02,6,1481618.74
2011-09-02,7,592355.24
2011-09-02,8,891387.14
2011-09-02,9,544643.33
2011-09-02,10,1758587.35
2011-09-02,11,1297792.41
2011-09-02,12,1052051.45
2011-09-02,13,1953628.82
2011-09-02,14,1750891.47
2011-09-02,15,649159.68
2011-09-02,16,580805.33
2011-09-02,17,847380.07
2011-09-02,18,540922.94
2011-09-02,19,1609951.02
2011-09-02,20,2141765.98
2011-09-02,21,705557.8
2011-09-02,22,912762.76
2011-09-02,23,1464295.69
2011-09-02,24,1196105.44
2011-09-02,25,699779.0
2011-09-02,26,1040143.14
2011-09-02,27,1511717.53
2011-09-02,28,1468871.49
2011-09-02,29,497085.91
2011-09-02,30,369722.32
2011-09-02,31,1385769.03
2011-09-02,32,1152117.5
2011-09-02,33,239198.36
2011-09-02,34,926455.64
2011-09-02,35,813486.55
2011-09-02,36,350276.29
2011-09-02,37,530367.83
2011-09-02,38,416953.51
2011-09-02,39,1465089.85
2011-09-02,40,957298.26
2011-09-02,41,1283849.38
2011-09-02,42,537124.76
2011-09-02,43,594224.9
2011-09-02,44,309543.52
2011-09-02,45,726482.39
2011-09-09,1,1540471.24
2011-09-09,2,1748000.65
2011-09-09,3,377347.49
2011-09-09,4,2093139.01
2011-09-09,5,321110.22
2011-09-09,6,1483574.38
2011-09-09,7,613135.23
2011-09-09,8,848358.09
2011-09-09,9,528784.86
2011-09-09,10,1670579.82
2011-09-09,11,1249439.95
2011-09-09,12,922850.57
2011-09-09,13,1872921.31
2011-09-09,14,2202742.9
2011-09-09,15,607593.51
2011-09-09,16,574622.56
2011-09-09,17,1161900.18
2011-09-09,18,951549.61
2011-09-09,19,1566712.79
2011-09-09,20,2050542.56
2011-09-09,21,653989.65
2011-09-09,22,1004434.54
2011-09-09,23,1423289.9
2011-09-09,24,1527455.19
2011-09-09,25,673248.48
2011-09-09,26,1069710.97
2011-09-09,27,1911470.84
2011-09-09,28,1310087.0
2011-09-09,29,505406.72
2011-09-09,30,370897.82
2011-09-09,31,1376670.27
2011-09-09,32,1128237.3
2011-09-09,33,281842.28
2011-09-09,34,930506.14
2011-09-09,35,922440.64
2011-09-09,36,352960.64
2011-09-09,37,506273.74
2011-09-09,38,397771.68
2011-09-09,39,1429345.86
2011-09-09,40,1021391.99
2011-09-09,41,1280958.97
2011-09-09,42,608390.94
2011-09-09,43,649128.23
2011-09-09,44,295811.25
2011-09-09,45,746129.56
2011-09-16,1,1514259.78
2011-09-16,2,1691439.52
2011-09-16,3,375629.51
2011-09-16,4,2075577.33
2011-09-16,5,278529.71
2011-09-16,6,1351407.79
2011-09-16,7,558981.45
2011-09-16,8,870971.82
2011-09-16,9,500274.03
2011-09-16,10,1650894.3
2011-09-16,11,1270816.01
2011-09-16,12,889290.23
2011-09-16,13,1923223.82
2011-09-16,14,1864637.89
2011-09-16,15,545052.34
2011-09-16,16,539081.09
2011-09-16,17,1051116.95
2011-09-16,18,845715.37
2011-09-16,19,1365633.53
2011-09-16,20,1979009.46
2011-09-16,21,653525.84
2011-09-16,22,937420.65
2011-09-16,23,1253329.17
2011-09-16,24,1227535.97
2011-09-16,25,628720.46
2011-09-16,26,951569.84
2011-09-16,27,1613773.9
2011-09-16,28,1159212.1
2011-09-16,29,474129.35
2011-09-16,30,382914.66
2011-09-16,31,1363460.86
2011-09-16,32,1142499.25
2011-09-16,33,262407.57
2011-09-16,34,927249.61
2011-09-16,35,738792.11
2011-09-16,36,343108.12
2011-09-16,37,513341.94
2011-09-16,38,408188.88
2011-09-16,39,1372500.63
2011-09-16,40,890661.79
2011-09-16,41,1197019.39
2011-09-16,42,576837.09
2011-09-16,43,618877.13
2011-09-16,44,303974.28
2011-09-16,45,711367.56
2011-09-23,1,1380020.27
2011-09-23,2,1669299.78
2011-09-23,3,365248.94
2011-09-23,4,2031406.41
2011-09-23,5,291024.98
2011-09-23,6,1336044.75
2011-09-23,7,536144.81
2011-09-23,8,806444.29
2011-09-23,9,506743.78
2011-09-23,10,1685910.53
2011-09-23,11,1235775.15
2011-09-23,12,871692.74
2011-09-23,13,1847430.96
2011-09-23,14,1871555.64
2011-09-23,15,545570.86
2011-09-23,16,504856.97
2011-09-23,17,895535.31
2011-09-23,18,853073.17
2011-09-23,19,1300375.76
2011-09-23,20,1888119.7
2011-09-23,21,681913.29
2011-09-23,22,899834.75
2011-09-23,23,1289082.81
2011-09-23,24,1232376.49
2011-09-23,25,620885.93
2011-09-23,26,923644.6
2011-09-23,27,1606208.68
2011-09-23,28,1109105.92
2011-09-23,29,475696.37
2011-09-23,30,391837.56
2011-09-23,31,1347607.74
2011-09-23,32,1116140.29
2011-09-23,33,234793.12
2011-09-23,34,902852.73
2011-09-23,35,705802.45
2011-09-23,36,322405.13
2011-09-23,37,516556.94
2011-09-23,38,394665.28
2011-09-23,39,1338657.95
